feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13
0.3595166163141997,0.10869565217391307,0.3101604278074866,0.43298969072164956,0.2391304347826087,0.5433070866141732,0.3586497890295358,0.490566037735849,0.526813880126183,0.12116040955631399,0.3089430894308943,0.7231404958677686,0.02901023890784983,0.0
0.17522658610271902,0.1205533596837945,0.716577540106952,0.48453608247422686,0.2608695652173913,0.6929133858267716,0.5443037974683543,0.3018867924528301,0.6561514195583596,0.1168941979522184,0.39024390243902435,0.8223140495867768,0.3430034129692833,0.0
0.1299093655589128,0.5928853754940713,0.2459893048128342,0.4587628865979382,0.40217391304347827,0.8661417322834646,0.47257383966244726,0.2075471698113207,0.9999999999999999,0.13822525597269622,0.21951219512195122,0.6363636363636364,0.24232081911262798,0.0
0.45015105740181266,0.33399209486166015,0.4331550802139037,0.5360824742268042,0.19565217391304346,0.6181102362204723,0.4071729957805907,0.2452830188679245,0.2555205047318612,0.0614334470989761,0.34146341463414637,0.6239669421487603,0.04010238907849829,0.0
0.22054380664652576,0.38339920948616607,0.8342245989304813,0.48453608247422686,0.358695652173913,0.30314960629921256,0.3565400843881856,0.8867924528301885,0.2018927444794953,0.21501706484641633,0.6097560975609756,0.5082644628099173,0.28071672354948807,0.0
0.11480362537764371,0.0,0.6096256684491979,0.5360824742268042,0.19565217391304346,0.5905511811023622,0.35232067510548515,0.5471698113207546,0.3249211356466877,0.15358361774744025,0.5040650406504066,0.4297520661157025,0.13310580204778158,0.0
0.31722054380664666,0.12845849802371542,0.6096256684491979,0.6134020618556701,0.15217391304347827,0.6220472440944882,0.4113924050632911,0.5660377358490565,0.19873817034700317,0.13822525597269622,0.3658536585365854,0.7933884297520661,0.09129692832764505,0.0
0.0,0.15217391304347827,0.4491978609625669,0.5618556701030929,0.16304347826086957,0.5826771653543307,0.38607594936708856,0.7358490566037735,0.5047318611987381,0.05290102389078497,1.0,0.6611570247933884,0.11006825938566553,0.0
0.23867069486404857,0.14426877470355734,0.3368983957219251,0.5257731958762888,0.17391304347826086,0.39370078740157477,0.26582278481012656,0.320754716981132,0.35331230283911674,0.057167235494880536,0.38211382113821135,0.8512396694214877,0.18515358361774745,0.0
0.419939577039275,0.17193675889328067,0.4438502673796791,0.6134020618556701,0.41304347826086957,0.40157480314960625,0.36919831223628685,0.39622641509433965,0.37854889589905366,0.06655290102389078,0.47154471544715454,0.6983471074380165,0.05716723549488055,0.0
0.525679758308157,0.531620553359684,0.33155080213903737,0.2783505154639176,0.10869565217391304,0.25590551181102356,0.19198312236286916,0.5660377358490565,0.13249211356466875,0.18088737201365188,0.17886178861788615,0.35123966942148765,0.08020477815699659,0.0
0.2930513595166164,0.531620553359684,0.3422459893048128,0.43298969072164956,0.18478260869565216,0.40157480314960625,0.27426160337552735,0.45283018867924524,0.4605678233438486,0.0,0.3658536585365854,0.7355371900826446,0.2440273037542662,0.0
0.12688821752265855,0.3280632411067194,0.5668449197860962,0.48453608247422686,0.2826086956521739,0.7559055118110235,0.5168776371308017,0.3584905660377358,0.44794952681388017,0.16808873720136516,0.2601626016260163,0.8760330578512397,0.2960750853242321,0.0
0.16012084592145046,0.25889328063241107,1.0,0.9226804123711341,0.532608695652174,0.8661417322834646,0.9999999999999999,0.641509433962264,0.4605678233438486,0.4027303754266211,0.3658536585365854,1.0,0.15955631399317408,0.0
0.419939577039275,0.7292490118577075,0.7326203208556149,0.8195876288659795,0.34782608695652173,0.4803149606299213,0.3776371308016877,0.5660377358490565,0.41009463722397477,0.06825938566552901,0.3577235772357724,0.7644628099173554,0.07423208191126279,0.0
0.6102719033232631,1.0,0.41176470588235287,0.5618556701030929,0.17391304347826086,0.6456692913385826,0.48734177215189867,0.320754716981132,0.5047318611987381,0.11262798634812286,0.2032520325203252,0.756198347107438,0.08703071672354949,0.0
0.2537764350453171,0.7055335968379446,0.5508021390374332,0.5360824742268042,0.13043478260869565,0.7401574803149605,0.5675105485232067,0.15094339622641506,0.7886435331230284,0.12969283276450508,0.21951219512195122,0.9793388429752067,0.08703071672354949,0.0
0.31419939577039296,0.2806324110671937,0.4331550802139037,0.5360824742268042,0.16304347826086957,0.6377952755905512,0.48734177215189867,0.45283018867924524,0.2965299684542587,0.12627986348122863,0.3089430894308943,0.8305785123966941,0.08532423208191127,0.0
0.42296072507552873,0.15612648221343875,0.49732620320855614,0.5618556701030929,0.17391304347826086,0.6929133858267716,0.5928270042194093,0.490566037735849,0.42902208201892744,0.22696245733788395,0.17073170731707313,0.6487603305785123,0.06313993174061433,0.0
0.2296072507552869,0.274703557312253,0.7593582887700534,0.9226804123711341,0.2391304347826087,0.45275590551181094,0.4008438818565401,0.8490566037735847,0.42586750788643535,0.14675767918088736,0.3983739837398374,0.4834710743801653,0.16040955631399317,0.0
0.4048338368580059,0.17588932806324112,0.5026737967914437,0.7164948453608249,0.19565217391304346,0.4881889763779528,0.4451476793248945,0.5094339622641509,0.4700315457413249,0.07167235494880546,0.33333333333333337,0.6239669421487603,0.05460750853242321,0.0
0.30513595166163127,0.7035573122529645,0.5454545454545454,0.5876288659793815,0.10869565217391304,0.4409448818897638,0.2974683544303797,0.5471698113207546,0.2965299684542587,0.11262798634812286,0.2520325203252033,0.5371900826446281,0.257679180887372,0.0
0.5528700906344409,0.1205533596837945,0.5133689839572192,0.3814432989690722,0.5652173913043478,0.20866141732283464,0.19198312236286916,0.15094339622641506,0.167192429022082,0.24061433447098968,0.22764227642276424,0.008264462809917363,0.3003412969283277,0.0
0.558912386706949,0.4446640316205534,0.5561497326203207,0.48453608247422686,0.3695652173913043,0.12598425196850396,0.18565400843881852,0.2075471698113207,0.13249211356466875,0.35153583617747436,0.21138211382113822,0.06198347107438013,0.2150170648464164,0.0
0.5377643504531724,0.3102766798418973,0.5561497326203207,0.6907216494845362,0.30434782608695654,0.06692913385826768,0.1582278481012658,0.2641509433962264,0.13249211356466875,0.37713310580204773,0.1463414634146342,0.037190082644628135,0.24061433447098976,0.0
0.5045317220543806,0.5553359683794467,0.53475935828877,0.5618556701030929,0.3913043478260869,0.2834645669291338,0.1814345991561181,0.07547169811320756,0.13564668769716087,0.31740614334470985,0.24390243902439027,0.008264462809917363,0.27474402730375425,0.0
0.4471299093655589,0.09881422924901187,0.4759358288770053,0.3556701030927836,0.16304347826086957,0.40157480314960625,0.05063291139240504,0.8867924528301885,0.26498422712933756,0.35580204778156993,0.21951219512195122,0.09917355371900827,0.3174061433447099,0.0
0.4743202416918429,0.3399209486166008,0.4491978609625669,0.4072164948453609,0.2608695652173913,0.2519685039370079,0.06751054852320675,0.9433962264150942,0.167192429022082,0.49658703071672344,0.2032520325203252,0.12809917355371903,0.35580204778157,0.0
0.3685800604229608,0.7865612648221344,0.6310160427807486,0.5360824742268042,0.20652173913043478,0.15748031496062986,0.02742616033755273,0.7547169811320754,0.12302839116719244,0.21928327645051196,0.21951219512195122,0.0,0.3771331058020478,0.0
0.45317220543806636,0.9426877470355731,0.6844919786096257,0.7422680412371134,0.2826086956521739,0.3188976377952756,0.05485232067510547,0.9433962264150942,0.21766561514195587,0.31740614334470985,0.2764227642276422,0.17355371900826444,0.2022184300341297,0.0
0.743202416918429,0.5632411067193676,0.4438502673796791,0.4587628865979382,0.19565217391304346,0.2519685039370079,0.02953586497890294,0.8490566037735847,0.14826498422712933,0.37713310580204773,0.26829268292682934,0.2272727272727273,0.257679180887372,0.0
0.5468277945619335,0.43873517786561267,0.6684491978609625,0.6907216494845362,0.33695652173913043,0.5275590551181102,0.05485232067510547,0.7547169811320754,0.12618296529968456,0.31058020477815695,0.33333333333333337,0.3636363636363636,0.26621160409556316,0.0
0.5740181268882175,0.40909090909090917,0.716577540106952,0.5360824742268042,0.2826086956521739,0.2204724409448819,0.033755274261603366,0.7547169811320754,0.10725552050473186,0.28327645051194533,0.23577235772357727,0.4297520661157025,0.27474402730375425,0.0
0.7039274924471297,0.3596837944664032,0.5294117647058824,0.48453608247422686,0.20652173913043478,0.16535433070866137,0.033755274261603366,0.45283018867924524,0.07255520504731862,0.3686006825938566,0.17886178861788615,0.4958677685950414,0.4283276450511945,0.0
0.7522658610271902,0.48023715415019763,0.7272727272727274,0.6649484536082475,0.2934782608695652,0.22440944881889766,0.03797468354430379,0.6981132075471698,0.04416403785488961,0.2619453924914675,0.33333333333333337,0.32644628099173556,0.20648464163822525,0.0
0.7824773413897279,0.8320158102766799,0.5294117647058824,0.48453608247422686,0.2391304347826087,0.40157480314960625,0.0970464135021097,0.641509433962264,0.19242902208201895,0.2662116040955631,0.34959349593495936,0.3223140495867768,0.23208191126279865,0.0
0.3685800604229608,0.6205533596837944,0.4491978609625669,0.4072164948453609,0.45652173913043476,0.15748031496062986,0.09282700421940927,0.3018867924528301,0.23028391167192427,0.591296928327645,0.13821138211382117,0.30165289256198347,0.492320819112628,0.0
0.6435045317220545,0.5592885375494072,0.42245989304812825,0.5360824742268042,0.34782608695652173,0.2047244094488189,0.04430379746835443,0.5660377358490565,0.28075709779179814,0.2320819112627986,0.09756097560975609,0.16942148760330575,0.4709897610921502,0.0
0.8610271903323266,0.8498023715415021,0.4652406417112299,0.48453608247422686,0.10869565217391304,0.0,0.0,0.5094339622641509,0.08517350157728708,0.30887372013651876,0.08130081300813007,0.024793388429752088,0.11689419795221843,0.0
0.5558912386706947,0.7648221343873519,0.5989304812834224,0.5618556701030929,0.17391304347826086,0.2834645669291338,0.06540084388185653,0.641509433962264,0.14195583596214512,0.5435153583617747,0.04878048780487809,0.24380165289256203,0.2960750853242321,0.0
0.6918429003021149,0.4940711462450593,0.5454545454545454,0.5618556701030929,0.2391304347826087,0.374015748031496,0.08860759493670885,0.6037735849056604,0.26498422712933756,0.6092150170648464,0.0569105691056911,0.14462809917355376,0.3174061433447099,0.0
0.6193353474320242,0.624505928853755,0.53475935828877,0.5618556701030929,0.46739130434782605,0.16929133858267711,0.22151898734177208,0.39622641509433965,0.23028391167192427,0.6928327645051194,0.07317073170731704,0.024793388429752088,0.23208191126279865,0.0
0.7462235649546828,0.4703557312252965,0.6737967914438503,0.6907216494845362,0.5760869565217391,0.16535433070866137,0.25949367088607594,0.16981132075471694,0.26498422712933756,0.6245733788395903,0.08943089430894308,0.012396694214876044,0.18941979522184302,0.0
0.5317220543806644,0.3814229249011858,0.5989304812834224,0.5876288659793815,0.45652173913043476,0.19685039370078738,0.2151898734177215,0.2075471698113207,0.26813880126182965,0.8122866894197953,0.0,0.08264462809917354,0.17235494880546076,0.0
0.6283987915407854,0.22924901185770752,0.7433155080213903,0.7680412371134021,0.5,0.4803149606299213,0.1983122362869198,0.2452830188679245,0.3627760252365931,0.49658703071672344,0.10569105691056911,0.024793388429752088,0.12542662116040956,0.0
0.6646525679758309,0.5059288537549407,0.4919786096256683,0.4072164948453609,0.30434782608695654,0.3228346456692913,0.10337552742616031,0.9056603773584905,0.4605678233438486,0.78839590443686,0.06504065040650413,0.09917355371900827,0.3387372013651877,0.0
0.46827794561933545,0.10869565217391307,0.39572192513368987,0.48453608247422686,0.358695652173913,0.19685039370078738,0.05063291139240504,0.7547169811320754,0.31230283911671924,0.5392491467576791,0.08130081300813007,0.11570247933884299,0.30887372013651876,0.0
0.6465256797583082,0.8794466403162057,0.5133689839572192,0.5876288659793815,0.25,0.2992125984251968,0.061181434599156106,0.9056603773584905,0.359621451104101,0.5648464163822525,0.09756097560975609,0.08677685950413222,0.38139931740614336,0.0
0.8489425981873111,0.6679841897233202,0.5454545454545454,0.4587628865979382,0.20652173913043478,0.3228346456692913,0.10337552742616031,0.6603773584905659,0.3627760252365931,0.6595563139931739,0.07317073170731704,0.15289256198347104,0.17235494880546076,0.0
0.4290030211480361,0.45256916996047436,0.6844919786096257,0.845360824742268,0.2934782608695652,0.3622047244094488,0.05063291139240504,0.9433962264150942,0.23028391167192427,0.530716723549488,0.1544715447154472,0.19008264462809915,0.5136518771331058,0.0
0.9999999999999999,0.1857707509881423,0.716577540106952,0.7422680412371134,0.30434782608695654,0.716535433070866,0.20464135021097044,0.7547169811320754,0.722397476340694,1.0,0.07317073170731704,0.28512396694214875,0.32593856655290104,0.0
0.7401812688821754,0.18379446640316208,0.6844919786096257,0.6134020618556701,0.20652173913043478,0.6377952755905512,0.16033755274261602,0.7358490566037735,0.5930599369085173,0.893344709897611,0.07317073170731704,0.21074380165289258,0.29180887372013653,0.0
0.4018126888217522,0.6106719367588933,0.5454545454545454,0.5360824742268042,0.19565217391304346,0.5196850393700786,0.12236286919831224,0.6981132075471698,0.19873817034700317,0.5435153583617747,0.06504065040650413,0.12809917355371903,0.20648464163822525,0.0
0.8036253776435044,0.4980237154150197,0.6310160427807486,0.48453608247422686,0.40217391304347827,0.3346456692913386,0.046413502109704644,0.6981132075471698,0.12302839116719244,0.39249146757679176,0.39024390243902435,0.2272727272727273,0.3430034129692833,0.0
0.5498489425981873,0.5000000000000001,0.6524064171122995,0.5876288659793815,0.3913043478260869,0.2637795275590551,0.05485232067510547,0.8867924528301885,0.17350157728706625,0.3668941979522184,0.3170731707317073,0.3471074380165289,0.2491467576791809,0.0
0.5830815709969792,0.5355731225296443,0.5294117647058824,0.4072164948453609,0.3913043478260869,0.16141732283464563,0.07594936708860757,0.5094339622641509,0.167192429022082,0.341296928327645,0.16260162601626021,0.19834710743801653,0.3387372013651877,0.0
0.8308157099697884,0.3992094861660079,0.5026737967914437,0.5876288659793815,0.21739130434782608,0.1456692913385827,0.07172995780590717,0.5283018867924527,0.19558359621451107,0.7081911262798635,0.17886178861788615,0.16942148760330575,0.28754266211604096,0.0
